,ConvThread,MessageID,date,UserID,Channel,source,text,is_sarcastic
458,487.0,314844,2022-09-13,845948848,OC - OC.csv,Telegram,а могли б похвалити порошенка за купівлю буржуйок,1
459,509.0,288577,2022-08-30,447070512,OC - OC.csv,Telegram,"Римська імперія розпалася через християнство, вони розгнівали Юпітера 
Загальновідомий факт",1
460,513.0,284540,2022-08-27,830372385,OC - OC.csv,Telegram,"Батько нації Кучма,що активно розпродавав обладнання/технології української ВПК Ірану,військову техніку (для прикладу - стратегічні бомбардувальники ТУ-160),ахуєні скандали з продажем техніки талібам (якщо не помиляюсь).Кучма та Кравчук - палачі української армії.",1
461,517.0,273998,2022-08-20,386196642,OC - OC.csv,Telegram,"та це ж літаючий танк, йому похуй на ППО, а в русні ППО он ніхуя не може, можна пускати в бій, нічого не трапиться 🤡",1
462,524.0,265102,2022-08-15,5414827671,OC - OC.csv,Telegram,"Ну давайте почнемо з того що в нас верховний головнокомандувач - президент Зеленський це вже габела,то що чекати від опозиції...так шо хуллє вже,""гірше ж не буде"")))",1
463,526.0,264281,2022-08-15,915989489,OC - OC.csv,Telegram,"Звісно, що не пізно, завжди можна встигнуть до прильоту ракет.",1
464,544.0,254111,2022-08-10,385066721,OC - OC.csv,Telegram,Саме тому уріжемо проїзджу частину  😎,1
465,554.0,248482,2022-08-08,632437892,OC - OC.csv,Telegram,Через його твіти росли або падали ціни на акції,1
466,568.0,224566,2022-07-27,325617056,OC - OC.csv,Telegram,"Нащо фото виставляєте???7??7?
Що,війна закінчилася????7?
Не провокуйте росіян на обстріли 🤬🤬😡",1
467,573.0,213479,2022-07-21,177709004,OC - OC.csv,Telegram,Мама болгарка та тато зварка,1
468,581.0,202523,2022-07-16,389072857,OC - OC.csv,Telegram,Ти просто єрмакобот!!!!!,1
469,596.0,176990,2022-07-05,1079394673,OC - OC.csv,Telegram,"Мені здається, що навпаки. Всі знають, що в Америці немає коупції. І всі знають, що в Америці немає пограбувань, бо вільний обіг зброї.",1
470,610.0,159986,2022-06-25,407748653,OC - OC.csv,Telegram,"Ну так нехай вступають у війну з росією, чьо. Може це їм якось допоможе",1
471,616.0,150091,2022-06-20,1022427389,OC - OC.csv,Telegram,Аудіокниги можна скачати. Все починається з класики,1
472,617.0,150084,2022-06-20,2761573,OC - OC.csv,Telegram,Лінк на ютьюб можна?,1
473,622.0,140656,2022-06-15,539307049,OC - OC.csv,Telegram,"А якщо прогуглити ""знаки перуна"" або ""громовик/громове колесо"" там теж буде посилання до нациків? )",1
474,636.0,95775,2022-05-23,1480864600,OC - OC.csv,Telegram,"Там потрібна стіна заввишки 5 метрів та завширшки 3 метрів із бетону, а за нею всілякі доти, артилерія, ПВО. Тоді може буде якийсь сенс від неї. Ви не забувати, яка ця кацапня довбанута.",1
475,648.0,70373,2021-05-19,687877913,OC - OC.csv,Telegram,"Молодці в Катарсисі, консервативні ідейники, які невпинно боряться з груповими стереотипами, ведуть культурну дискусію та готові до діалогу ☝️👍🏻",1
476,659.0,16955,2021-02-04,245717796,OC - OC.csv,Telegram,"будда був не білий, а лох чорномазий)0)0000",1
477,0.0,937252,2024-01-08,467404836,op_inf - op_inf.csv,Telegram,Круто(((,1
478,3.0,923399,2024-01-04,467404836,op_inf - op_inf.csv,Telegram,Може тобі ще борщ зварити і пампушки спекти?,1
479,9.0,907479,2024-01-01,399218378,op_inf - op_inf.csv,Telegram,"А чого над Полтавською не збивають 
А чого над Вінницькою 
Боже-боже, я ригаю",1
480,10.0,903403,2023-12-31,1628478630,op_inf - op_inf.csv,Telegram,То твоя совесть,1
481,18.0,880860,2023-12-26,467404836,op_inf - op_inf.csv,Telegram,"Всі такі експерти, що я в шоці, прям як я😅",1
482,19.0,876477,2023-12-25,411266892,op_inf - op_inf.csv,Telegram,"То  F-16 ще не прилетіли, а їх вже « унічтожілі і посєклі»?",1
483,21.0,859980,2023-12-19,1709001670,op_inf - op_inf.csv,Telegram,"@Mari_Milady скажи що це образа а не гумор, та я піду і бан нв 30 днів",1
484,32.0,836478,2023-12-12,222736017,op_inf - op_inf.csv,Telegram,"О, то вже Житомирський шахид)",1
485,34.0,828023,2023-12-10,467404836,op_inf - op_inf.csv,Telegram,Взагалі людям не варто вірити.,1
486,35.0,826649,2023-12-09,963436905,op_inf - op_inf.csv,Telegram,Так спаліть рошен)))чі жме?))),1
487,36.0,824533,2023-12-09,1709001670,op_inf - op_inf.csv,Telegram,"Ля ти душ, просто сказав що зараз читаю",1
488,37.0,821211,2023-12-08,421551430,op_inf - op_inf.csv,Telegram,"Теж переживаю за фортецю Respublika park, рубіж ТРЦ Lavina mall та незламний Ocean Plaza, скільки достойних набарбершоплених бійців тримають титанічно економічний фронт",1
489,38.0,819667,2023-12-08,75058460,op_inf - op_inf.csv,Telegram,Всім доброго ранку,1
490,39.0,817418,2023-12-06,963436905,op_inf - op_inf.csv,Telegram,"А коли пишуть хоть би на старкон,то в нас не кіпитт???",1
491,48.0,802136,2023-12-01,1976019509,op_inf - op_inf.csv,Telegram,В нас тут просто дуже культурний чат),1
492,49.0,794471,2023-11-28,963436905,op_inf - op_inf.csv,Telegram,А чоловік звідки??,1
493,51.0,792155,2023-11-28,6693082261,op_inf - op_inf.csv,Telegram,Ну на 800 грн складно якось утримувати немовля😂,1
494,56.0,784774,2023-11-26,467404836,op_inf - op_inf.csv,Telegram,"В мене ще папік є, а ці так, шоб було😁",1
